studyYear,programDbId,programName,programDescription,studyDbId,studyName,studyDescription,studyDesign,plotWidth,plotLength,fieldSize,fieldTrialIsPlannedToBeGenotyped,fieldTrialIsPlannedToCross,plantingDate,harvestDate,locationDbId,locationName,germplasmDbId,germplasmName,germplasmSynonyms,observationLevel,observationUnitDbId,observationUnitName,replicate,blockNumber,plotNumber,rowNumber,colNumber,entryType,plantNumber,plantedSeedlotStockDbId,plantedSeedlotStockUniquename,plantedSeedlotCurrentCount,plantedSeedlotCurrentWeightGram,plantedSeedlotBoxName,plantedSeedlotTransactionCount,plantedSeedlotTransactionWeight,plantedSeedlotTransactionDescription,availableGermplasmSeedlotUniquenames,FHB DON content - ppm|CO_321:0001154,FHB grain incidence - %|CO_321:0001155,FHB incidence - %|CO_321:0001149,FHB severity - %|CO_321:0001440,Grain test weight - g/l|CO_321:0001210,Heading time - Julian date (JD)|CO_321:0001233,notes
2023,326,University of Illinois,Wheat breeding program at the University of Illinois,1396,IL_Scb_23,Scab evaluation of Illinois breeding lines,p-rep,,,,,,2022-September-29,,26,"Urbana, IL",292239,IL16LCSDH-10-T-2665-41,,plot,327735,IL_Scb_23-plot413,1,1,413,4,32,test,,,,,,,,,,,,5,,,,137,
2023,326,University of Illinois,Wheat breeding program at the University of Illinois,1396,IL_Scb_23,Scab evaluation of Illinois breeding lines,p-rep,,,,,,2022-September-29,,26,"Urbana, IL",301078,IL2021-29158,21-29158,plot,326979,IL_Scb_23-plot414,1,1,414,3,32,test,,,,,,,,,,,,5,,,,139,
2023,326,University of Illinois,Wheat breeding program at the University of Illinois,1396,IL_Scb_23,Scab evaluation of Illinois breeding lines,p-rep,,,,,,2022-September-29,,26,"Urbana, IL",300691,IL2021-43415,21-43415,plot,326981,IL_Scb_23-plot415,1,1,415,2,32,test,,,,,,,,,,,,5,,,,136,
2023,326,University of Illinois,Wheat breeding program at the University of Illinois,1396,IL_Scb_23,Scab evaluation of Illinois breeding lines,p-rep,,,,,,2022-September-29,,26,"Urbana, IL",240001,19-25469,IL19-25469,plot,327169,IL_Scb_23-plot416,1,1,416,1,32,test,,,,,,,,,,,,1,,,,134,
2023,326,University of Illinois,Wheat breeding program at the University of Illinois,1396,IL_Scb_23,Scab evaluation of Illinois breeding lines,p-rep,,,,,,2022-September-29,,26,"Urbana, IL",300806,IL2021-7550,21-7550,plot,327711,IL_Scb_23-plot417,1,1,417,1,33,test,,,,,,,,,,,,10,,,,134,
2023,326,University of Illinois,Wheat breeding program at the University of Illinois,1396,IL_Scb_23,Scab evaluation of Illinois breeding lines,p-rep,,,,,,2022-September-29,,26,"Urbana, IL",299540,IL2021-17857,21-17857,plot,327431,IL_Scb_23-plot418,1,1,418,2,33,test,,,,,,,,,,,,10,,,,134,
2023,326,University of Illinois,Wheat breeding program at the University of Illinois,1396,IL_Scb_23,Scab evaluation of Illinois breeding lines,p-rep,,,,,,2022-September-29,,26,"Urbana, IL",292283,IL16LCSDH-06-T-2661-202,,plot,327310,IL_Scb_23-plot419,1,1,419,3,33,test,,,,,,,,,,,,5,,,,135,
2023,326,University of Illinois,Wheat breeding program at the University of Illinois,1396,IL_Scb_23,Scab evaluation of Illinois breeding lines,p-rep,,,,,,2022-September-29,,26,"Urbana, IL",239462,19-14617,IL19-14617,plot,327264,IL_Scb_23-plot42,1,1,42,11,4,test,,,,,,,,,,,,25,,,,133,
2023,326,University of Illinois,Wheat breeding program at the University of Illinois,1396,IL_Scb_23,Scab evaluation of Illinois breeding lines,p-rep,,,,,,2022-September-29,,26,"Urbana, IL",271932,2020-40034,IL2020-40034,plot,327201,IL_Scb_23-plot420,1,1,420,4,33,test,,,,,,,,,,,,5,,,,134,
2023,326,University of Illinois,Wheat breeding program at the University of Illinois,1396,IL_Scb_23,Scab evaluation of Illinois breeding lines,p-rep,,,,,,2022-September-29,,26,"Urbana, IL",301193,IL2021-17431,21-17431,plot,326997,IL_Scb_23-plot421,1,1,421,5,33,test,,,,,,,,,,,,10,,,,137,
2023,326,University of Illinois,Wheat breeding program at the University of Illinois,1396,IL_Scb_23,Scab evaluation of Illinois breeding lines,p-rep,,,,,,2022-September-29,,26,"Urbana, IL",271491,2020-16035,IL2020-16035,plot,327067,IL_Scb_23-plot422,1,1,422,6,33,test,,,,,,,,,,,,10,,,,135,
2023,326,University of Illinois,Wheat breeding program at the University of Illinois,1396,IL_Scb_23,Scab evaluation of Illinois breeding lines,p-rep,,,,,,2022-September-29,,26,"Urbana, IL",300876,IL2021-30660,21-30660,plot,327674,IL_Scb_23-plot423,1,1,423,7,33,test,,,,,,,,,,,,5,,,,135,
2023,326,University of Illinois,Wheat breeding program at the University of Illinois,1396,IL_Scb_23,Scab evaluation of Illinois breeding lines,p-rep,,,,,,2022-September-29,,26,"Urbana, IL",299394,IL2021-27466,21-27466,plot,327561,IL_Scb_23-plot424,1,1,424,8,33,test,,,,,,,,,,,,5,,,,136,
2023,326,University of Illinois,Wheat breeding program at the University of Illinois,1396,IL_Scb_23,Scab evaluation of Illinois breeding lines,p-rep,,,,,,2022-September-29,,26,"Urbana, IL",300268,IL2021-16676,21-16676,plot,327097,IL_Scb_23-plot425,1,1,425,9,33,test,,,,,,,,,,,,20,,,,135,
2023,326,University of Illinois,Wheat breeding program at the University of Illinois,1396,IL_Scb_23,Scab evaluation of Illinois breeding lines,p-rep,,,,,,2022-September-29,,26,"Urbana, IL",300435,IL2021-36756,21-36756,plot,327105,IL_Scb_23-plot426,1,1,426,10,33,test,,,,,,,,,,,,5,,,,134,
2023,326,University of Illinois,Wheat breeding program at the University of Illinois,1396,IL_Scb_23,Scab evaluation of Illinois breeding lines,p-rep,,,,,,2022-September-29,,26,"Urbana, IL",292274,IL16LCSDH-02-T-864-5,,plot,326834,IL_Scb_23-plot427,1,1,427,11,33,test,,,,,,,,,,,,-9,,,,-9,
2023,326,University of Illinois,Wheat breeding program at the University of Illinois,1396,IL_Scb_23,Scab evaluation of Illinois breeding lines,p-rep,,,,,,2022-September-29,,26,"Urbana, IL",299360,IL2021-40751,21-40751,plot,327722,IL_Scb_23-plot428,1,1,428,12,33,test,,,,,,,,,,,,15,,,,133,
2023,326,University of Illinois,Wheat breeding program at the University of Illinois,1396,IL_Scb_23,Scab evaluation of Illinois breeding lines,p-rep,,,,,,2022-September-29,,26,"Urbana, IL",301188,IL2021-45638,21-45638,plot,327094,IL_Scb_23-plot429,1,1,429,13,33,test,,,,,,,,,,,,25,,,,136,
2023,326,University of Illinois,Wheat breeding program at the University of Illinois,1396,IL_Scb_23,Scab evaluation of Illinois breeding lines,p-rep,,,,,,2022-September-29,,26,"Urbana, IL",301086,IL2021-24320,21-24320,plot,326929,IL_Scb_23-plot43,1,1,43,10,4,test,,,,,,,,,,,,1,,,,134,
2023,326,University of Illinois,Wheat breeding program at the University of Illinois,1396,IL_Scb_23,Scab evaluation of Illinois breeding lines,p-rep,,,,,,2022-September-29,,26,"Urbana, IL",300518,IL2021-16726,21-16726,plot,327387,IL_Scb_23-plot430,1,1,430,13,34,test,,,,,,,,,,,,5,,,,134,
2023,326,University of Illinois,Wheat breeding program at the University of Illinois,1396,IL_Scb_23,Scab evaluation of Illinois breeding lines,p-rep,,,,,,2022-September-29,,26,"Urbana, IL",292195,IL16LCSDH-09-T-2664-23,,plot,326879,IL_Scb_23-plot431,1,1,431,12,34,test,,,,,,,,,,,,10,,,,136,
2023,326,University of Illinois,Wheat breeding program at the University of Illinois,1396,IL_Scb_23,Scab evaluation of Illinois breeding lines,p-rep,,,,,,2022-September-29,,26,"Urbana, IL",272447,2020-9801,IL2020-9801,plot,327712,IL_Scb_23-plot432,1,1,432,11,34,test,,,,,,,,,,,,-9,,,,-9,
2023,326,University of Illinois,Wheat breeding program at the University of Illinois,1396,IL_Scb_23,Scab evaluation of Illinois breeding lines,p-rep,,,,,,2022-September-29,,26,"Urbana, IL",300297,IL2021-34018,21-34018,plot,327619,IL_Scb_23-plot433,1,1,433,10,34,test,,,,,,,,,,,,5,,,,133,
2023,326,University of Illinois,Wheat breeding program at the University of Illinois,1396,IL_Scb_23,Scab evaluation of Illinois breeding lines,p-rep,,,,,,2022-September-29,,26,"Urbana, IL",239485,19-15017,IL19-15017,plot,327250,IL_Scb_23-plot434,1,1,434,9,34,test,,,,,,,,,,,,5,,,,132,
2023,326,University of Illinois,Wheat breeding program at the University of Illinois,1396,IL_Scb_23,Scab evaluation of Illinois breeding lines,p-rep,,,,,,2022-September-29,,26,"Urbana, IL",301025,IL2021-40765,21-40765,plot,327045,IL_Scb_23-plot435,1,1,435,8,34,test,,,,,,,,,,,,1,,,,131,
2023,326,University of Illinois,Wheat breeding program at the University of Illinois,1396,IL_Scb_23,Scab evaluation of Illinois breeding lines,p-rep,,,,,,2022-September-29,,26,"Urbana, IL",299279,IL2021-39943,21-39943,plot,326945,IL_Scb_23-plot436,1,1,436,7,34,test,,,,,,,,,,,,5,,,,134,
2023,326,University of Illinois,Wheat breeding program at the University of Illinois,1396,IL_Scb_23,Scab evaluation of Illinois breeding lines,p-rep,,,,,,2022-September-29,,26,"Urbana, IL",270944,2020-10001,IL2020-10001,plot,327104,IL_Scb_23-plot437,1,1,437,6,34,test,,,,,,,,,,,,5,,,,135,
2023,326,University of Illinois,Wheat breeding program at the University of Illinois,1396,IL_Scb_23,Scab evaluation of Illinois breeding lines,p-rep,,,,,,2022-September-29,,26,"Urbana, IL",300399,IL2021-41430,21-41430,plot,327369,IL_Scb_23-plot438,1,1,438,5,34,test,,,,,,,,,,,,2,,,,134,
2023,326,University of Illinois,Wheat breeding program at the University of Illinois,1396,IL_Scb_23,Scab evaluation of Illinois breeding lines,p-rep,,,,,,2022-September-29,,26,"Urbana, IL",300509,IL2021-27657,21-27657,plot,327373,IL_Scb_23-plot439,1,1,439,4,34,test,,,,,,,,,,,,5,,,,132,
2023,326,University of Illinois,Wheat breeding program at the University of Illinois,1396,IL_Scb_23,Scab evaluation of Illinois breeding lines,p-rep,,,,,,2022-September-29,,26,"Urbana, IL",299812,IL2021-5364,21-5364,plot,326870,IL_Scb_23-plot44,1,1,44,9,4,test,,,,,,,,,,,,15,,,,134,
2023,326,University of Illinois,Wheat breeding program at the University of Illinois,1396,IL_Scb_23,Scab evaluation of Illinois breeding lines,p-rep,,,,,,2022-September-29,,26,"Urbana, IL",239666,19-19205,IL19-19205,plot,327587,IL_Scb_23-plot440,1,1,440,3,34,test,,,,,,,,,,,,5,,,,132,
2023,326,University of Illinois,Wheat breeding program at the University of Illinois,1396,IL_Scb_23,Scab evaluation of Illinois breeding lines,p-rep,,,,,,2022-September-29,,26,"Urbana, IL",300478,IL2021-36630,21-36630,plot,327542,IL_Scb_23-plot441,1,1,441,2,34,test,,,,,,,,,,,,2,,,,134,
2023,326,University of Illinois,Wheat breeding program at the University of Illinois,1396,IL_Scb_23,Scab evaluation of Illinois breeding lines,p-rep,,,,,,2022-September-29,,26,"Urbana, IL",300883,IL2021-34213,21-34213,plot,327595,IL_Scb_23-plot442,1,1,442,1,34,test,,,,,,,,,,,,10,,,,134,
2023,326,University of Illinois,Wheat breeding program at the University of Illinois,1396,IL_Scb_23,Scab evaluation of Illinois breeding lines,p-rep,,,,,,2022-September-29,,26,"Urbana, IL",239475,19-14845,IL19-14845,plot,327209,IL_Scb_23-plot443,1,1,443,1,35,test,,,,,,,,,,,,10,,,,135,
2023,326,University of Illinois,Wheat breeding program at the University of Illinois,1396,IL_Scb_23,Scab evaluation of Illinois breeding lines,p-rep,,,,,,2022-September-29,,26,"Urbana, IL",299817,IL2021-29425,21-29425,plot,326905,IL_Scb_23-plot444,1,1,444,2,35,test,,,,,,,,,,,,5,,,,133,
2023,326,University of Illinois,Wheat breeding program at the University of Illinois,1396,IL_Scb_23,Scab evaluation of Illinois breeding lines,p-rep,,,,,,2022-September-29,,26,"Urbana, IL",239603,19-17546,IL19-17546,plot,327198,IL_Scb_23-plot445,1,1,445,3,35,test,,,,,,,,,,,,10,,,,133,
2023,326,University of Illinois,Wheat breeding program at the University of Illinois,1396,IL_Scb_23,Scab evaluation of Illinois breeding lines,p-rep,,,,,,2022-September-29,,26,"Urbana, IL",300842,IL2021-42959,21-42959,plot,327146,IL_Scb_23-plot446,1,1,446,4,35,test,,,,,,,,,,,,5,,,,135,
2023,326,University of Illinois,Wheat breeding program at the University of Illinois,1396,IL_Scb_23,Scab evaluation of Illinois breeding lines,p-rep,,,,,,2022-September-29,,26,"Urbana, IL",300625,IL2021-16459,21-16459,plot,326829,IL_Scb_23-plot447,1,1,447,5,35,test,,,,,,,,,,,,5,,,,134,
2023,326,University of Illinois,Wheat breeding program at the University of Illinois,1396,IL_Scb_23,Scab evaluation of Illinois breeding lines,p-rep,,,,,,2022-September-29,,26,"Urbana, IL",300110,IL2021-16612,21-16612,plot,327306,IL_Scb_23-plot448,1,1,448,6,35,test,,,,,,,,,,,,5,,,,139,
2023,326,University of Illinois,Wheat breeding program at the University of Illinois,1396,IL_Scb_23,Scab evaluation of Illinois breeding lines,p-rep,,,,,,2022-September-29,,26,"Urbana, IL",240298,19-6637,IL19-6637,plot,327727,IL_Scb_23-plot449,1,1,449,7,35,test,,,,,,,,,,,,1,,,,140,
2023,326,University of Illinois,Wheat breeding program at the University of Illinois,1396,IL_Scb_23,Scab evaluation of Illinois breeding lines,p-rep,,,,,,2022-September-29,,26,"Urbana, IL",299828,IL2021-40869,21-40869,plot,327368,IL_Scb_23-plot45,1,1,45,8,4,test,,,,,,,,,,,,20,,,,136,
2023,326,University of Illinois,Wheat breeding program at the University of Illinois,1396,IL_Scb_23,Scab evaluation of Illinois breeding lines,p-rep,,,,,,2022-September-29,,26,"Urbana, IL",299308,IL2021-21123,21-21123,plot,327234,IL_Scb_23-plot450,1,1,450,8,35,test,,,,,,,,,,,,10,,,,136,
2023,326,University of Illinois,Wheat breeding program at the University of Illinois,1396,IL_Scb_23,Scab evaluation of Illinois breeding lines,p-rep,,,,,,2022-September-29,,26,"Urbana, IL",300305,IL2021-17961,21-17961,plot,327147,IL_Scb_23-plot451,1,1,451,9,35,test,,,,,,,,,,,,10,,,,133,
2023,326,University of Illinois,Wheat breeding program at the University of Illinois,1396,IL_Scb_23,Scab evaluation of Illinois breeding lines,p-rep,,,,,,2022-September-29,,26,"Urbana, IL",300757,IL2021-39857,21-39857,plot,326902,IL_Scb_23-plot452,1,1,452,10,35,test,,,,,,,,,,,,2,,,,135,
2023,326,University of Illinois,Wheat breeding program at the University of Illinois,1396,IL_Scb_23,Scab evaluation of Illinois breeding lines,p-rep,,,,,,2022-September-29,,26,"Urbana, IL",300804,IL2021-14669,21-14669,plot,327487,IL_Scb_23-plot453,1,1,453,11,35,test,,,,,,,,,,,,-9,,,,-9,
2023,326,University of Illinois,Wheat breeding program at the University of Illinois,1396,IL_Scb_23,Scab evaluation of Illinois breeding lines,p-rep,,,,,,2022-September-29,,26,"Urbana, IL",270999,2020-10322,IL2020-10322,plot,327705,IL_Scb_23-plot454,1,1,454,12,35,test,,,,,,,,,,,,25,,,,134,
2023,326,University of Illinois,Wheat breeding program at the University of Illinois,1396,IL_Scb_23,Scab evaluation of Illinois breeding lines,p-rep,,,,,,2022-September-29,,26,"Urbana, IL",300897,IL2021-34276,21-34276,plot,327424,IL_Scb_23-plot455,1,1,455,13,35,test,,,,,,,,,,,,5,,,,136,
2023,326,University of Illinois,Wheat breeding program at the University of Illinois,1396,IL_Scb_23,Scab evaluation of Illinois breeding lines,p-rep,,,,,,2022-September-29,,26,"Urbana, IL",271026,2020-10630,IL2020-10630,plot,327068,IL_Scb_23-plot456,1,1,456,13,36,test,,,,,,,,,,,,10,,,,136,
2023,326,University of Illinois,Wheat breeding program at the University of Illinois,1396,IL_Scb_23,Scab evaluation of Illinois breeding lines,p-rep,,,,,,2022-September-29,,26,"Urbana, IL",300844,IL2021-29002,21-29002,plot,327403,IL_Scb_23-plot457,1,1,457,12,36,test,,,,,,,,,,,,5,,,,135,
2023,326,University of Illinois,Wheat breeding program at the University of Illinois,1396,IL_Scb_23,Scab evaluation of Illinois breeding lines,p-rep,,,,,,2022-September-29,,26,"Urbana, IL",270949,2020-10026,IL2020-10026,plot,326819,IL_Scb_23-plot458,1,1,458,11,36,test,,,,,,,,,,,,-9,,,,-9,
2023,326,University of Illinois,Wheat breeding program at the University of Illinois,1396,IL_Scb_23,Scab evaluation of Illinois breeding lines,p-rep,,,,,,2022-September-29,,26,"Urbana, IL",299488,IL2021-21356,21-21356,plot,327037,IL_Scb_23-plot459,1,1,459,10,36,test,,,,,,,,,,,,15,,,,135,
2023,326,University of Illinois,Wheat breeding program at the University of Illinois,1396,IL_Scb_23,Scab evaluation of Illinois breeding lines,p-rep,,,,,,2022-September-29,,26,"Urbana, IL",300104,IL2021-13577,21-13577,plot,327121,IL_Scb_23-plot46,1,1,46,7,4,test,,,,,,,,,,,,35,,,,134,
2023,326,University of Illinois,Wheat breeding program at the University of Illinois,1396,IL_Scb_23,Scab evaluation of Illinois breeding lines,p-rep,,,,,,2022-September-29,,26,"Urbana, IL",300065,IL2021-43177,21-43177,plot,326826,IL_Scb_23-plot460,1,1,460,9,36,test,,,,,,,,,,,,5,,,,136,
2023,326,University of Illinois,Wheat breeding program at the University of Illinois,1396,IL_Scb_23,Scab evaluation of Illinois breeding lines,p-rep,,,,,,2022-September-29,,26,"Urbana, IL",300540,IL2021-37528,21-37528,plot,327276,IL_Scb_23-plot461,1,1,461,8,36,test,,,,,,,,,,,,2,,,,132,
2023,326,University of Illinois,Wheat breeding program at the University of Illinois,1396,IL_Scb_23,Scab evaluation of Illinois breeding lines,p-rep,,,,,,2022-September-29,,26,"Urbana, IL",299914,IL2021-36450,21-36450,plot,326887,IL_Scb_23-plot462,1,1,462,7,36,test,,,,,,,,,,,,5,,,,138,
2023,326,University of Illinois,Wheat breeding program at the University of Illinois,1396,IL_Scb_23,Scab evaluation of Illinois breeding lines,p-rep,,,,,,2022-September-29,,26,"Urbana, IL",301154,IL2021-15152,21-15152,plot,327741,IL_Scb_23-plot463,1,1,463,6,36,test,,,,,,,,,,,,10,,,,137,
2023,326,University of Illinois,Wheat breeding program at the University of Illinois,1396,IL_Scb_23,Scab evaluation of Illinois breeding lines,p-rep,,,,,,2022-September-29,,26,"Urbana, IL",272085,2020-5376,IL2020-5376,plot,327594,IL_Scb_23-plot464,1,1,464,5,36,test,,,,,,,,,,,,5,,,,137,
2023,326,University of Illinois,Wheat breeding program at the University of Illinois,1396,IL_Scb_23,Scab evaluation of Illinois breeding lines,p-rep,,,,,,2022-September-29,,26,"Urbana, IL",299626,IL2021-25334,21-25334,plot,326923,IL_Scb_23-plot465,1,1,465,4,36,test,,,,,,,,,,,,5,,,,140,
2023,326,University of Illinois,Wheat breeding program at the University of Illinois,1396,IL_Scb_23,Scab evaluation of Illinois breeding lines,p-rep,,,,,,2022-September-29,,26,"Urbana, IL",299842,IL2021-24872,21-24872,plot,327133,IL_Scb_23-plot466,1,1,466,3,36,test,,,,,,,,,,,,10,,,,135,
2023,326,University of Illinois,Wheat breeding program at the University of Illinois,1396,IL_Scb_23,Scab evaluation of Illinois breeding lines,p-rep,,,,,,2022-September-29,,26,"Urbana, IL",300797,IL2021-17373,21-17373,plot,326822,IL_Scb_23-plot467,1,1,467,2,36,test,,,,,,,,,,,,5,,,,137,
2023,326,University of Illinois,Wheat breeding program at the University of Illinois,1396,IL_Scb_23,Scab evaluation of Illinois breeding lines,p-rep,,,,,,2022-September-29,,26,"Urbana, IL",299944,IL2021-9529,21-9529,plot,327710,IL_Scb_23-plot468,1,1,468,1,36,test,,,,,,,,,,,,20,,,,139,
2023,326,University of Illinois,Wheat breeding program at the University of Illinois,1396,IL_Scb_23,Scab evaluation of Illinois breeding lines,p-rep,,,,,,2022-September-29,,26,"Urbana, IL",299963,IL2021-28411,21-28411,plot,326806,IL_Scb_23-plot469,1,1,469,1,37,test,,,,,,,,,,,,15,,,,134,
2023,326,University of Illinois,Wheat breeding program at the University of Illinois,1396,IL_Scb_23,Scab evaluation of Illinois breeding lines,p-rep,,,,,,2022-September-29,,26,"Urbana, IL",300898,IL2021-29149,21-29149,plot,327528,IL_Scb_23-plot47,1,1,47,6,4,test,,,,,,,,,,,,15,,,,134,
2023,326,University of Illinois,Wheat breeding program at the University of Illinois,1396,IL_Scb_23,Scab evaluation of Illinois breeding lines,p-rep,,,,,,2022-September-29,,26,"Urbana, IL",300147,IL2021-36658,21-36658,plot,327555,IL_Scb_23-plot470,1,1,470,2,37,test,,,,,,,,,,,,5,,,,134,
2023,326,University of Illinois,Wheat breeding program at the University of Illinois,1396,IL_Scb_23,Scab evaluation of Illinois breeding lines,p-rep,,,,,,2022-September-29,,26,"Urbana, IL",300913,IL2021-16722,21-16722,plot,327375,IL_Scb_23-plot471,1,1,471,3,37,test,,,,,,,,,,,,5,,,,135,
2023,326,University of Illinois,Wheat breeding program at the University of Illinois,1396,IL_Scb_23,Scab evaluation of Illinois breeding lines,p-rep,,,,,,2022-September-29,,26,"Urbana, IL",299449,IL2021-46033,21-46033,plot,327566,IL_Scb_23-plot472,1,1,472,4,37,test,,,,,,,,,,,,5,,,,137,
2023,326,University of Illinois,Wheat breeding program at the University of Illinois,1396,IL_Scb_23,Scab evaluation of Illinois breeding lines,p-rep,,,,,,2022-September-29,,26,"Urbana, IL",299212,IL2021-39238,21-39238,plot,327760,IL_Scb_23-plot473,1,1,473,5,37,test,,,,,,,,,,,,1,,,,137,
2023,326,University of Illinois,Wheat breeding program at the University of Illinois,1396,IL_Scb_23,Scab evaluation of Illinois breeding lines,p-rep,,,,,,2022-September-29,,26,"Urbana, IL",239800,19-21848,IL19-21848,plot,327692,IL_Scb_23-plot474,1,1,474,6,37,test,,,,,,,,,,,,10,,,,135,
2023,326,University of Illinois,Wheat breeding program at the University of Illinois,1396,IL_Scb_23,Scab evaluation of Illinois breeding lines,p-rep,,,,,,2022-September-29,,26,"Urbana, IL",300491,IL2021-17841,21-17841,plot,327391,IL_Scb_23-plot475,1,1,475,7,37,test,,,,,,,,,,,,15,,,,135,
2023,326,University of Illinois,Wheat breeding program at the University of Illinois,1396,IL_Scb_23,Scab evaluation of Illinois breeding lines,p-rep,,,,,,2022-September-29,,26,"Urbana, IL",299670,IL2021-36748,21-36748,plot,327757,IL_Scb_23-plot476,1,1,476,8,37,test,,,,,,,,,,,,10,,,,135,
