"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","plantedSeedlotStockDbId","plantedSeedlotStockUniquename","plantedSeedlotCurrentCount","plantedSeedlotCurrentWeightGram","plantedSeedlotBoxName","plantedSeedlotTransactionCount","plantedSeedlotTransactionWeight","plantedSeedlotTransactionDescription","availableGermplasmSeedlotUniquenames","Soil borne mosaic plant response - 0-9 Response Scale|CO_321:0501140","notes"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","270944","2020-10001","IL2020-10001","plot","327983","IL_SMBV_23-plot1.3.3","1","1","11","","3","test","","","","","","","","","","","-9",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","271776","2020-2318","IL2020-2318","plot","327820","IL_SMBV_23-plot1.3.4","1","1","12","","3","test","","","","","","","","","","","2",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","239659","19-18957","IL19-18957","plot","327899","IL_SMBV_23-plot1.4.1","1","1","13","","4","test","","","","","","","","","","","5",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","271081","2020-11426","IL2020-11426","plot","327933","IL_SMBV_23-plot1.4.2","1","1","14","","4","test","","","","","","","","","","","4",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","239475","19-14845","IL19-14845","plot","328101","IL_SMBV_23-plot1.4.3","1","1","15","","4","test","","","","","","","","","","","-9",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","239851","19-22757","IL19-22757","plot","327808","IL_SMBV_23-plot1.4.4","1","1","16","","4","test","","","","","","","","","","","6",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","292447","IL16LCSDH-06-T-2661-21","","plot","327998","IL_SMBV_23-plot1.5.1","1","1","17","","5","test","","","","","","","","","","","9",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","271288","2020-14116","IL2020-14116","plot","327939","IL_SMBV_23-plot1.5.2","1","1","18","","5","test","","","","","","","","","","","5",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","292273","IL16LCSDH-06-T-2661-39","","plot","328131","IL_SMBV_23-plot1.5.3","1","1","19","","5","test","","","","","","","","","","","-9",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","292359","IL16LCSDH-09-T-2664-40","","plot","327994","IL_SMBV_23-plot1.5.4","1","1","20","","5","test","","","","","","","","","","","8",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","292357","IL16LCSDH-02-T-864-29","","plot","327900","IL_SMBV_23-plot1.6.1","1","1","21","","6","test","","","","","","","","","","","4",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","272085","2020-5376","IL2020-5376","plot","328094","IL_SMBV_23-plot1.6.2","1","1","22","","6","test","","","","","","","","","","","3",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","271619","2020-17006","IL2020-17006","plot","327981","IL_SMBV_23-plot1.6.3","1","1","23","","6","test","","","","","","","","","","","-9",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","271491","2020-16035","IL2020-16035","plot","328022","IL_SMBV_23-plot1.6.4","1","1","24","","6","test","","","","","","","","","","","1",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","272218","2020-7035","IL2020-7035","plot","327826","IL_SMBV_23-plot1.7.1","1","1","25","","7","test","","","","","","","","","","","1",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","85202","12-26004","IL12-26004","plot","328074","IL_SMBV_23-plot1.7.2","1","1","26","","7","test","","","","","","","","","","","4",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","292283","IL16LCSDH-06-T-2661-202","","plot","327893","IL_SMBV_23-plot1.7.3","1","1","27","","7","test","","","","","","","","","","","5",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","292382","IL16LCSDH-06-T-2661-17","","plot","328026","IL_SMBV_23-plot1.7.4","1","1","28","","7","test","","","","","","","","","","","5",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","292512","IL16LCSDH-02-T-864-54","","plot","327854","IL_SMBV_23-plot1.8.1","1","1","29","","8","test","","","","","","","","","","","5",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","292137","IL16LCSDH-10-T-2665-20","","plot","328158","IL_SMBV_23-plot1.8.2","1","1","30","","8","test","","","","","","","","","","","6",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","292421","IL16LCSDH-02-T-864-59","","plot","327881","IL_SMBV_23-plot1.8.3","1","1","31","","8","test","","","","","","","","","","","6",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","271459","2020-15726","IL2020-15726","plot","328051","IL_SMBV_23-plot1.8.4","1","1","32","","8","test","","","","","","","","","","","1",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","271754","2020-2068","IL2020-2068","plot","328152","IL_SMBV_23-plot1.9.1","1","1","33","","9","test","","","","","","","","","","","1",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","292189","IL16LCSDH-08-T-2663-55","","plot","328112","IL_SMBV_23-plot1.9.2","1","1","34","","9","test","","","","","","","","","","","7",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","292211","IL16LCSDH-10-T-2665-54","","plot","327941","IL_SMBV_23-plot1.9.3","1","1","35","","9","test","","","","","","","","","","","7",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","272215","2020-7021","IL2020-7021","plot","328067","IL_SMBV_23-plot1.9.4","1","1","36","","9","test","","","","","","","","","","","4",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","292195","IL16LCSDH-09-T-2664-23","","plot","327945","IL_SMBV_23-plot2.10.1","1","2","117","","10","test","","","","","","","","","","","7",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","271163","2020-12665","IL2020-12665","plot","328118","IL_SMBV_23-plot2.10.2","1","2","118","","10","test","","","","","","","","","","","1",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","271746","2020-2032","IL2020-2032","plot","328127","IL_SMBV_23-plot2.10.3","1","2","119","","10","test","","","","","","","","","","","1",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","292495","IL16LCSDH-01-T-863-72","","plot","327818","IL_SMBV_23-plot2.10.4","1","2","120","","10","test","","","","","","","","","","","6",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","292477","IL16LCSDH-02-T-864-6","","plot","327965","IL_SMBV_23-plot2.1.1","1","2","81","","1","test","","","","","","","","","","","7",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","292118","IL16LCSDH-01-T-863-6","","plot","327832","IL_SMBV_23-plot2.11.1","1","2","121","","11","test","","","","","","","","","","","5",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","271857","2020-3205","IL2020-3205","plot","328037","IL_SMBV_23-plot2.11.2","1","2","122","","11","test","","","","","","","","","","","3",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","240220","19-4151","IL19-4151","plot","327821","IL_SMBV_23-plot2.11.3","1","2","123","","11","test","","","","","","","","","","","6",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","292242","IL16LCSDH-03-T-865-46","","plot","328087","IL_SMBV_23-plot2.11.4","1","2","124","","11","test","","","","","","","","","","","6",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","100720","Rosette","","plot","328107","IL_SMBV_23-plot2.1.2","1","2","82","","1","check","","","","","","","","","","","9",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","271468","2020-1578","IL2020-1578","plot","328086","IL_SMBV_23-plot2.12.1","1","2","125","","12","test","","","","","","","","","","","5",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","272127","2020-6010","IL2020-6010","plot","328115","IL_SMBV_23-plot2.12.2","1","2","126","","12","test","","","","","","","","","","","5",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","239345","19-12926","IL19-12926","plot","328135","IL_SMBV_23-plot2.12.3","1","2","127","","12","test","","","","","","","","","","","3",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","271428","2020-15429","IL2020-15429","plot","327976","IL_SMBV_23-plot2.12.4","1","2","128","","12","test","","","","","","","","","","","1",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","239200","19-10123","19-10123,IL19-10123","plot","328064","IL_SMBV_23-plot2.1.3","1","2","83","","1","test","","","","","","","","","","","4",""
